Id,DateOfPrice,Value
id_1,07/14/2025 00:00:00,15.8
id_2,07/14/2025 00:00:00,28.14
id_3,07/14/2025 00:00:00,17.83
id_4,07/14/2025 00:00:00,17.3
id_0,07/15/2025 00:00:00,20.9
id_1,07/15/2025 00:00:00,15.82
id_2,07/15/2025 00:00:00,27.22
id_3,07/15/2025 00:00:00,18.25
id_4,07/15/2025 00:00:00,16.67
id_0,07/16/2025 00:00:00,20.93
id_1,07/16/2025 00:00:00,15.98
id_2,07/16/2025 00:00:00,26.92
id_3,07/16/2025 00:00:00,19
id_4,07/16/2025 00:00:00,16.78
id_0,07/17/2025 00:00:00,20.95
id_1,07/17/2025 00:00:00,16.07
id_2,07/17/2025 00:00:00,26.4
id_3,07/17/2025 00:00:00,18.82
id_4,07/17/2025 00:00:00,17.43
id_0,07/18/2025 00:00:00,20.65
id_1,07/18/2025 00:00:00,15.99
id_2,07/18/2025 00:00:00,26.17
id_3,07/18/2025 00:00:00,19.04
id_4,07/18/2025 00:00:00,17.64
id_0,07/21/2025 00:00:00,20.58
id_1,07/21/2025 00:00:00,15.63
id_2,07/21/2025 00:00:00,26.14
id_3,07/21/2025 00:00:00,18.94
id_4,07/21/2025 00:00:00,17.91
id_0,07/22/2025 00:00:00,20.67
id_1,07/22/2025 00:00:00,15.79
id_2,07/22/2025 00:00:00,26.36
id_3,07/22/2025 00:00:00,19.07
id_4,07/22/2025 00:00:00,17.67
id_0,07/23/2025 00:00:00,20.83
id_1,07/23/2025 00:00:00,15.82
id_2,07/23/2025 00:00:00,27.75
id_3,07/23/2025 00:00:00,20.13
id_4,07/23/2025 00:00:00,17.52
id_0,07/24/2025 00:00:00,20.87
id_1,07/24/2025 00:00:00,15.96
id_2,07/24/2025 00:00:00,27.82
id_3,07/24/2025 00:00:00,19.79
id_4,07/24/2025 00:00:00,17.84
id_0,07/25/2025 00:00:00,20.61
id_1,07/25/2025 00:00:00,16.05
id_2,07/25/2025 00:00:00,27.51
id_3,07/25/2025 00:00:00,18.77
id_4,07/25/2025 00:00:00,17.32
id_0,07/28/2025 00:00:00,20.78
id_1,07/28/2025 00:00:00,16.21
id_2,07/28/2025 00:00:00,27.8
id_3,07/28/2025 00:00:00,19.27
id_4,07/28/2025 00:00:00,17.34
id_0,07/29/2025 00:00:00,20.81
id_1,07/29/2025 00:00:00,16.28
id_2,07/29/2025 00:00:00,28.01
id_3,07/29/2025 00:00:00,19.19
id_4,07/29/2025 00:00:00,17.07
id_0,07/30/2025 00:00:00,21.4
id_1,07/30/2025 00:00:00,16.37
id_2,07/30/2025 00:00:00,27.46
id_3,07/30/2025 00:00:00,18.79
id_4,07/30/2025 00:00:00,16.83
id_0,07/31/2025 00:00:00,21.16
id_1,07/31/2025 00:00:00,16.63
id_2,07/31/2025 00:00:00,26.6
id_3,07/31/2025 00:00:00,19.24
id_4,07/31/2025 00:00:00,17.08
id_0,08/01/2025 00:00:00,21.59
id_1,08/01/2025 00:00:00,16.55
id_2,08/01/2025 00:00:00,25.81
id_3,08/01/2025 00:00:00,19.13
id_4,08/01/2025 00:00:00,16.76
id_0,08/04/2025 00:00:00,21.79
id_1,08/04/2025 00:00:00,16.57
id_2,08/04/2025 00:00:00,25.19
id_3,08/04/2025 00:00:00,18.64
id_4,08/04/2025 00:00:00,16.3
id_0,08/05/2025 00:00:00,21.69
id_1,08/05/2025 00:00:00,16.74
id_2,08/05/2025 00:00:00,25.34
id_3,08/05/2025 00:00:00,17.72
id_4,08/05/2025 00:00:00,16.16
id_0,08/06/2025 00:00:00,21.73
id_1,08/06/2025 00:00:00,16.62
id_2,08/06/2025 00:00:00,25.82
id_3,08/06/2025 00:00:00,17.99
id_4,08/06/2025 00:00:00,16.59
