Id,DateOfPrice,Value
id_2,08/28/2025 00:00:00,13.96
id_3,08/28/2025 00:00:00,28.36
id_0,08/29/2025 00:00:00,13.39
id_1,08/29/2025 00:00:00,13.83
id_2,08/29/2025 00:00:00,13.59
id_3,08/29/2025 00:00:00,28.2
id_0,09/01/2025 00:00:00,13.61
id_1,09/01/2025 00:00:00,13.59
id_2,09/01/2025 00:00:00,13.79
id_3,09/01/2025 00:00:00,28.36
id_0,09/02/2025 00:00:00,13.59
id_1,09/02/2025 00:00:00,13.4
id_2,09/02/2025 00:00:00,13.69
id_3,09/02/2025 00:00:00,28.34
id_0,09/03/2025 00:00:00,13.12
id_1,09/03/2025 00:00:00,13.48
id_2,09/03/2025 00:00:00,13.75
id_3,09/03/2025 00:00:00,28.33
id_0,09/04/2025 00:00:00,13
id_1,09/04/2025 00:00:00,13.33
id_2,09/04/2025 00:00:00,13.32
id_3,09/04/2025 00:00:00,29
id_0,09/05/2025 00:00:00,13.12
id_1,09/05/2025 00:00:00,13.22
id_2,09/05/2025 00:00:00,13.49
id_3,09/05/2025 00:00:00,29.04
id_0,09/08/2025 00:00:00,13.2
id_1,09/08/2025 00:00:00,12.96
id_2,09/08/2025 00:00:00,13.4
id_3,09/08/2025 00:00:00,28.2
id_0,09/09/2025 00:00:00,13.17
id_1,09/09/2025 00:00:00,12.76
id_2,09/09/2025 00:00:00,13.31
id_3,09/09/2025 00:00:00,28.36
id_0,09/10/2025 00:00:00,13.66
id_1,09/10/2025 00:00:00,12.89
id_2,09/10/2025 00:00:00,13.59
id_3,09/10/2025 00:00:00,28.97
id_0,09/11/2025 00:00:00,13.09
id_1,09/11/2025 00:00:00,12.77
id_2,09/11/2025 00:00:00,13.82
id_3,09/11/2025 00:00:00,28.96
id_0,09/12/2025 00:00:00,12.67
id_1,09/12/2025 00:00:00,13.16
id_2,09/12/2025 00:00:00,13.82
id_3,09/12/2025 00:00:00,29.19
id_0,09/15/2025 00:00:00,12.72
id_1,09/15/2025 00:00:00,12.98
id_2,09/15/2025 00:00:00,14.06
id_3,09/15/2025 00:00:00,29.33
id_0,09/16/2025 00:00:00,12.97
id_1,09/16/2025 00:00:00,13.04
id_2,09/16/2025 00:00:00,13.74
id_3,09/16/2025 00:00:00,29.46
id_0,09/17/2025 00:00:00,12.92
id_1,09/17/2025 00:00:00,12.95
id_2,09/17/2025 00:00:00,14.02
id_3,09/17/2025 00:00:00,29.38
id_0,09/18/2025 00:00:00,13.37
id_1,09/18/2025 00:00:00,12.96
id_2,09/18/2025 00:00:00,13.99
id_3,09/18/2025 00:00:00,29.64
id_0,09/19/2025 00:00:00,13.08
id_1,09/19/2025 00:00:00,13.13
id_2,09/19/2025 00:00:00,13.94
id_3,09/19/2025 00:00:00,30.02
id_0,09/22/2025 00:00:00,12.87
id_1,09/22/2025 00:00:00,13.09
id_2,09/22/2025 00:00:00,13.7
id_3,09/22/2025 00:00:00,30.76
id_0,09/23/2025 00:00:00,12.9
id_1,09/23/2025 00:00:00,13.07
id_2,09/23/2025 00:00:00,13.55
id_3,09/23/2025 00:00:00,31.12
id_0,09/24/2025 00:00:00,12.98
id_1,09/24/2025 00:00:00,13.09
id_2,09/24/2025 00:00:00,13.17
id_3,09/24/2025 00:00:00,30.93
id_0,09/25/2025 00:00:00,13.22
id_1,09/25/2025 00:00:00,13.36
id_2,09/25/2025 00:00:00,13.15
id_3,09/25/2025 00:00:00,31.03
id_0,09/26/2025 00:00:00,13.19
id_1,09/26/2025 00:00:00,13.75
id_2,09/26/2025 00:00:00,13.18
id_3,09/26/2025 00:00:00,30.64
id_0,09/29/2025 00:00:00,13.38
id_1,09/29/2025 00:00:00,13.89
id_2,09/29/2025 00:00:00,13.15
id_3,09/29/2025 00:00:00,30.77
id_0,09/30/2025 00:00:00,13.99
id_1,09/30/2025 00:00:00,14.17
id_2,09/30/2025 00:00:00,13.04
id_3,09/30/2025 00:00:00,30.85
id_0,10/01/2025 00:00:00,13.97
id_1,10/01/2025 00:00:00,14.26
id_2,10/01/2025 00:00:00,13.23
id_3,10/01/2025 00:00:00,31.16
id_0,10/02/2025 00:00:00,14.51
id_1,10/02/2025 00:00:00,14.13
id_2,10/02/2025 00:00:00,12.6
id_3,10/02/2025 00:00:00,31.88
id_0,10/03/2025 00:00:00,14.48
id_1,10/03/2025 00:00:00,14.38
id_2,10/03/2025 00:00:00,13.01
id_3,10/03/2025 00:00:00,31.45
id_0,10/06/2025 00:00:00,14.15
id_1,10/06/2025 00:00:00,14.33
id_2,10/06/2025 00:00:00,12.98
id_3,10/06/2025 00:00:00,30.81
